UserID,Name,Surname,Email,Gender,Race,Age,AgeGroup,Province,Socials,Channel2,RecordDate2,TimeBucket,Duration
773175,Dee,Pool,Dee211@yahoo.com,male,black,29,Young Adults,Mpumalanga,@Dee21,Supersport Live Events,2016-02-01 21:58:00.000000,Evening,5336
773183,Chas,Vital,Chas352@gmail.com,male,white,12,Kids,Western Cape,@Chas35,Cartoon Network,2016-02-06 06:12:00.000000,Morning,44
773187,Royal,Bilyeu,Royal173@mail.com,male,white,38,Adults,Mpumalanga,@Royal17,Boomerang,2016-03-09 10:32:00.000000,Morning,49
773188,Hugh,Mcculloch,Hugh11@yahoo.com,male,indian_asian,34,Young Adults,Northern Cape,@Hugh1,Supersport Live Events,2016-03-06 14:27:00.000000,Afternoon,22
773197,Lillie,Langenfeld,Lillie504@abcmail.com,female,coloured,40,Adults,Gauteng,@Lillie50,Channel O,2016-02-17 19:35:00.000000,Evening,396
773203,Charlie,Vital,Charlie363@mail.com,male,black,32,Young Adults,Gauteng,@Charlie36,Supersport Live Events,2016-01-16 18:11:00.000000,Evening,554
773206,Cory,Leicht,Cory103@mail.com,male,white,52,Seniors,Free State,@Cory10,Supersport Live Events,2016-01-18 13:14:00.000000,Afternoon,238
773212,Chas,Mosser,Chas354@abcmail.com,male,black,23,Young Adults,Gauteng,@Chas35,SawSee,2016-02-06 08:49:00.000000,Morning,35
773214,Bret,Lavoie,Bret315@mailxyz.com,male,None,45,Adults,Western Cape,@Bret31,SuperSport Blitz,2016-02-09 07:38:00.000000,Morning,32
773226,Hollis,Sieren,Hollis381@yahoo.com,male,white,20,Young Adults,Gauteng,@Hollis38,Channel O,2016-02-06 05:19:00.000000,Morning,15
773228,Irving,Martello,Irving51@yahoo.com,male,white,22,Young Adults,Limpopo,@Irving5,Supersport Live Events,2016-02-02 19:26:00.000000,Evening,2180
773242,Art,Creager,Art405@mailxyz.com,male,white,37,Adults,Gauteng,@Art40,Cartoon Network,2016-01-06 21:53:00.000000,Evening,2301
773246,Bernardo,Curran,Bernardo323@mail.com,male,None,40,Adults,Mpumalanga,@Bernardo32,Africa Magic,2016-02-06 21:04:00.000000,Evening,51
773248,Randy,Gettys,Randy395@mailxyz.com,male,white,39,Adults,Gauteng,@Randy39,Boomerang,2016-01-07 16:29:00.000000,Afternoon,871
773263,Charlie,Mcculloch,Charlie362@gmail.com,male,coloured,35,Young Adults,Western Cape,@Charlie36,SuperSport Blitz,2016-03-26 19:57:00.000000,Evening,6708
773265,Jared,Curran,Jared503@mail.com,male,indian_asian,34,Young Adults,Kwazulu Natal,@Jared50,ICC Cricket World Cup 2011,2016-03-23 08:58:00.000000,Morning,1358
773269,Hollis,Pool,Hollis382@gmail.com,male,black,35,Young Adults,Mpumalanga,@Hollis38,SuperSport Blitz,2016-01-11 08:30:00.000000,Morning,32
773270,Carter,Sieren,Carter32@gmail.com,male,coloured,28,Young Adults,Western Cape,@Carter3,Channel O,2016-02-09 13:54:00.000000,Afternoon,246
773276,Shane,Mastrangelo,Shane23@mail.com,male,white,27,Young Adults,Gauteng,@Shane2,ICC Cricket World Cup 2011,2016-03-23 11:35:00.000000,Morning,112
773290,Yong,Singer,Yong481@yahoo.com,male,coloured,26,Young Adults,Northern Cape,@Yong48,SuperSport Blitz,2016-03-08 17:13:00.000000,Afternoon,960
773298,Robby,Borelli,Robby163@mail.com,male,black,34,Young Adults,Western Cape,@Robby16,Channel O,2016-02-24 03:07:00.000000,Morning,78
773300,Tiffani,Pilot,Tiffani242@gmail.com,female,black,22,Young Adults,Limpopo,@Tiffani24,Africa Magic,2016-01-14 17:34:00.000000,Afternoon,41
773303,Raymundo,Pilot,Raymundo434@abcmail.com,male,white,34,Young Adults,Gauteng,@Raymundo43,E! Entertainment,2016-02-07 14:07:00.000000,Afternoon,534
773304,Earl,Paradis,Earl421@yahoo.com,male,black,49,Adults,Western Cape,@Earl42,Africa Magic,2016-02-16 16:23:00.000000,Afternoon,86
773306,Samuel,Borelli,Samuel261@yahoo.com,male,coloured,67,Seniors,Western Cape,@Samuel26,Supersport Live Events,2016-01-10 12:05:00.000000,Afternoon,62
773309,Bess,Jacox,Bess151@yahoo.com,female,black,24,Young Adults,Free State,@Bess15,Africa Magic,2016-02-08 19:23:00.000000,Evening,83
773312,Irving,Deblois,Irving55@mailxyz.com,male,white,30,Young Adults,Gauteng,@Irving5,SawSee,2016-01-31 22:10:00.000000,Evening,41
773314,Wilton,Pascarella,Wilton413@mail.com,male,black,41,Adults,North West,@Wilton41,Africa Magic,2016-02-09 12:31:00.000000,Afternoon,21
773317,Trudie,Restivo,Trudie223@mail.com,female,white,47,Adults,Gauteng,@Trudie22,ICC Cricket World Cup 2011,2016-03-06 07:43:00.000000,Morning,306
773319,Romeo,Shkreli,Romeo374@abcmail.com,male,black,19,Young Adults,Northern Cape,@Romeo37,Cartoon Network,2016-01-04 17:28:00.000000,Afternoon,26
773320,Haywood,Leicht,Haywood91@yahoo.com,male,coloured,46,Adults,Western Cape,@Haywood9,Supersport Live Events,2016-01-29 17:28:00.000000,Afternoon,702
773321,Wilton,Crotty,Wilton415@mailxyz.com,male,indian_asian,20,Young Adults,Kwazulu Natal,@Wilton41,E! Entertainment,2016-02-03 16:54:00.000000,Afternoon,8
773323,Brendan,Gettys,Brendan455@mailxyz.com,male,coloured,25,Young Adults,Gauteng,@Brendan45,SuperSport Blitz,2016-02-17 04:14:00.000000,Morning,232
773326,Stefan,Reisinger,Stefan464@abcmail.com,male,white,45,Adults,Gauteng,@Stefan46,kykNET,2016-03-19 19:42:00.000000,Evening,63
773327,Loris,Hier,Loris41@yahoo.com,female,black,25,Young Adults,Gauteng,@Loris4,Boomerang,2016-01-26 01:44:00.000000,Morning,57
773329,Irving,Vital,Irving51@yahoo.com,male,black,48,Adults,Gauteng,@Irving5,Supersport Live Events,2016-02-05 17:16:00.000000,Afternoon,482
773339,Michel,Slane,Michel201@yahoo.com,male,coloured,27,Young Adults,Gauteng,@Michel20,Supersport Live Events,2016-01-24 19:33:00.000000,Evening,252
773342,Romeo,Leicht,Romeo375@mailxyz.com,male,None,50,Adults,Mpumalanga,@Romeo37,Africa Magic,2016-02-06 10:24:00.000000,Morning,332
773343,Nakita,Pool,Nakita151@yahoo.com,female,white,37,Adults,Free State,@Nakita15,E! Entertainment,2016-01-09 12:15:00.000000,Afternoon,332
773347,Raymundo,Hoadley,Raymundo435@mailxyz.com,male,black,25,Young Adults,Gauteng,@Raymundo43,Supersport Live Events,2016-02-05 14:05:00.000000,Afternoon,86
773352,Wilton,Zweifel,Wilton415@mailxyz.com,male,black,36,Adults,Gauteng,@Wilton41,Africa Magic,2016-02-13 11:08:00.000000,Morning,34
773360,Irving,Langenfeld,Irving54@abcmail.com,male,indian_asian,40,Adults,Gauteng,@Irving5,Supersport Live Events,2016-01-12 08:32:00.000000,Morning,328
773361,Abel,Mccollum,Abel184@abcmail.com,male,black,27,Young Adults,Gauteng,@Abel18,Supersport Live Events,2016-01-24 15:15:00.000000,Afternoon,74
773365,Kip,Jacox,Kip142@gmail.com,male,black,44,Adults,Eastern Cape,@Kip14,Boomerang,2016-02-03 05:55:00.000000,Morning,79
773368,Filiberto,Pool,Filiberto43@mail.com,male,black,39,Adults,Gauteng,@Filiberto4,ICC Cricket World Cup 2011,2016-03-20 10:45:00.000000,Morning,562
773384,Jared,Gettys,Jared503@mail.com,male,black,46,Adults,Mpumalanga,@Jared50,Africa Magic,2016-02-08 14:46:00.000000,Afternoon,337
773385,Samuel,Paradis,Samuel263@mail.com,male,black,49,Adults,Gauteng,@Samuel26,ICC Cricket World Cup 2011,2016-03-16 13:44:00.000000,Afternoon,340
773387,Lane,Lavoie,Lane112@gmail.com,male,None,18,Young Adults,Gauteng,@Lane11,Supersport Live Events,2016-02-05 15:18:00.000000,Afternoon,14
773393,Charlie,Singer,Charlie363@mail.com,male,white,17,Teens,Western Cape,@Charlie36,Channel O,2016-02-04 20:05:00.000000,Evening,75
773397,Carter,Pascarella,Carter32@gmail.com,male,coloured,30,Young Adults,Western Cape,@Carter3,Supersport Live Events,2016-01-13 21:40:00.000000,Evening,36
773403,Jared,Wigfall,Jared505@mailxyz.com,male,None,31,Young Adults,Western Cape,@Jared50,Supersport Live Events,2016-02-06 15:52:00.000000,Afternoon,10
773405,Eli,Zweifel,Eli294@abcmail.com,male,black,29,Young Adults,Mpumalanga,@Eli29,Boomerang,2016-01-09 04:30:00.000000,Morning,188
773406,Michel,Tancredi,Michel202@gmail.com,male,black,44,Adults,Gauteng,@Michel20,Trace TV,2016-01-26 18:29:00.000000,Evening,645
773409,Alecia,Roquemore,Alecia84@abcmail.com,female,None,33,Young Adults,Gauteng,@Alecia8,Boomerang,2016-01-27 21:09:00.000000,Evening,2197
773413,Kyle,Woolard,Kyle62@gmail.com,male,black,21,Young Adults,Gauteng,@Kyle6,Trace TV,2016-01-26 13:22:00.000000,Afternoon,270
773414,Filiberto,Crotty,Filiberto44@abcmail.com,male,black,24,Young Adults,Gauteng,@Filiberto4,SawSee,2016-01-13 22:52:00.000000,Evening,46
773415,Michel,Condie,Michel203@mail.com,male,black,35,Young Adults,Gauteng,@Michel20,Channel O,2016-02-03 11:43:00.000000,Morning,15
773423,Shane,Pascarella,Shane23@mail.com,male,coloured,36,Adults,Western Cape,@Shane2,Channel O,2016-02-03 08:16:00.000000,Morning,54
773431,Roxane,Lavoie,Roxane404@abcmail.com,female,indian_asian,24,Young Adults,Kwazulu Natal,@Roxane40,Boomerang,2016-01-20 15:42:00.000000,Afternoon,130
773433,Dee,Curran,Dee215@mailxyz.com,male,indian_asian,32,Young Adults,Kwazulu Natal,@Dee21,Supersport Live Events,2016-02-03 08:17:00.000000,Morning,0
773440,Carter,Mcclaine,Carter34@abcmail.com,male,None,19,Young Adults,Kwazulu Natal,@Carter3,Channel O,2016-03-04 15:34:00.000000,Afternoon,702
773444,Loyd,Crotty,Loyd494@abcmail.com,male,white,61,Seniors,Limpopo,@Loyd49,Supersport Live Events,2016-03-25 07:59:00.000000,Morning,24
773452,Hollis,Jacox,Hollis383@mail.com,male,black,44,Adults,Eastern Cape,@Hollis38,M-Net,2016-01-05 14:49:00.000000,Afternoon,39
773453,Donald,Mccown,Donald224@abcmail.com,male,black,32,Young Adults,Eastern Cape,@Donald22,Channel O,2016-02-09 05:02:00.000000,Morning,759
773458,Bess,Jacox,Bess63@mail.com,female,black,20,Young Adults,Gauteng,@Bess6,Trace TV,2016-03-12 06:50:00.000000,Morning,204
773461,Claud,Reisinger,Claud342@gmail.com,male,black,29,Young Adults,Limpopo,@Claud34,Supersport Live Events,2016-02-15 21:01:00.000000,Evening,0
773462,Efren,Mcculloch,Efren132@gmail.com,male,black,38,Adults,Kwazulu Natal,@Efren13,Africa Magic,2016-02-12 17:39:00.000000,Afternoon,30
773487,Kip,Creager,Kip144@abcmail.com,male,coloured,30,Young Adults,Kwazulu Natal,@Kip14,Africa Magic,2016-01-29 08:39:00.000000,Morning,0
773491,Wilton,Creager,Wilton414@abcmail.com,male,white,41,Adults,Gauteng,@Wilton41,SuperSport Blitz,2016-01-27 17:27:00.000000,Afternoon,128
773492,Yong,Sieren,Yong481@yahoo.com,male,black,43,Adults,Kwazulu Natal,@Yong48,Supersport Live Events,2016-02-12 16:33:00.000000,Afternoon,2810
773503,Raymundo,Condie,Raymundo435@mailxyz.com,male,white,33,Young Adults,Mpumalanga,@Raymundo43,Cartoon Network,2016-02-05 17:00:00.000000,Afternoon,181
773504,Valentine,Paradis,Valentine471@yahoo.com,male,None,51,Seniors,Kwazulu Natal,@Valentine47,Supersport Live Events,2016-02-05 13:55:00.000000,Afternoon,144
773507,Robby,Roquemore,Robby164@abcmail.com,male,white,43,Adults,Kwazulu Natal,@Robby16,Supersport Live Events,2016-01-21 18:39:00.000000,Evening,804
773509,Stephen,Pilot,Stephen154@abcmail.com,male,coloured,24,Young Adults,Gauteng,@Stephen15,Trace TV,2016-03-09 04:11:00.000000,Morning,543
773512,Wilburn,Mosser,Wilburn304@abcmail.com,male,black,35,Young Adults,Eastern Cape,@Wilburn30,ICC Cricket World Cup 2011,2016-03-12 09:58:00.000000,Morning,30
773517,Markus,Pool,Markus191@yahoo.com,male,coloured,59,Seniors,Western Cape,@Markus19,Boomerang,2016-01-23 16:21:00.000000,Afternoon,90
773521,Kyle,Pilot,Kyle65@mailxyz.com,male,white,34,Young Adults,Gauteng,@Kyle6,ICC Cricket World Cup 2011,2016-02-24 14:44:00.000000,Afternoon,16
773530,Bernardo,Sytsma,Bernardo321@yahoo.com,male,black,46,Adults,Kwazulu Natal,@Bernardo32,SuperSport Blitz,2016-01-30 07:23:00.000000,Morning,16
773540,Carter,Sieren,Carter33@mail.com,male,coloured,34,Young Adults,Western Cape,@Carter3,Supersport Live Events,2016-01-29 18:56:00.000000,Evening,12
773545,Reagan,Biggers,Reagan483@mail.com,female,black,62,Seniors,Mpumalanga,@Reagan48,CNN,2016-02-05 13:08:00.000000,Afternoon,87
773549,Irving,Caves,Irving53@mail.com,male,black,46,Adults,Free State,@Irving5,Africa Magic,2016-01-07 04:33:00.000000,Morning,75
773552,Abel,Wigfall,Abel183@mail.com,male,black,44,Adults,Gauteng,@Abel18,Channel O,2016-03-19 12:42:00.000000,Afternoon,201
773563,Wilton,Wigfall,Wilton412@gmail.com,male,indian_asian,37,Adults,Mpumalanga,@Wilton41,ICC Cricket World Cup 2011,2016-02-24 12:37:00.000000,Afternoon,158
773569,Filiberto,Mccown,Filiberto45@mailxyz.com,male,None,42,Adults,Gauteng,@Filiberto4,Supersport Live Events,2016-03-12 12:44:00.000000,Afternoon,54
773570,Cory,Tatham,Cory103@mail.com,male,None,43,Adults,Gauteng,@Cory10,ICC Cricket World Cup 2011,2016-03-15 16:44:00.000000,Afternoon,142
773728,Dee,Luthy,Dee213@mail.com,male,None,36,Adults,Gauteng,@Dee21,Boomerang,2016-02-06 16:28:00.000000,Afternoon,23
773978,None,None,Iva492@gmail.com,None,None,0,Kids,None,None,SuperSport Blitz,2016-03-28 22:41:00.000000,Evening,76
776532,None,None,Williemae85@mailxyz.com,None,None,0,Kids,None,None,CNN,2016-03-29 04:51:00.000000,Morning,17
776949,Royal,Styer,Royal172@gmail.com,male,white,59,Seniors,Gauteng,@Royal17,SuperSport Blitz,2016-02-07 18:25:00.000000,Evening,206
777129,Hugh,Luthy,Hugh15@mailxyz.com,male,white,31,Young Adults,North West,@Hugh1,Trace TV,2016-01-10 19:09:00.000000,Evening,72
777290,Cody,Caves,Cody123@mail.com,male,white,43,Adults,Gauteng,@Cody12,CNN,2016-01-31 18:58:00.000000,Evening,57
777486,Lloyd,Styer,Lloyd75@mailxyz.com,male,black,35,Young Adults,Mpumalanga,@Lloyd7,Channel O,2016-01-27 06:38:00.000000,Morning,225
777525,Hyman,Mina,Hyman85@mailxyz.com,male,indian_asian,34,Young Adults,Northern Cape,@Hyman8,Supersport Live Events,2016-03-03 14:46:00.000000,Afternoon,536
777814,Carter,Langenfeld,Carter34@abcmail.com,male,black,45,Adults,Mpumalanga,@Carter3,Africa Magic,2016-01-13 20:58:00.000000,Evening,1391
777845,Chas,Leicht,Chas352@gmail.com,male,black,18,Young Adults,Gauteng,@Chas35,Vuzu,2016-01-15 10:02:00.000000,Morning,28
777875,Lane,Shkreli,Lane114@abcmail.com,male,black,36,Adults,Mpumalanga,@Lane11,Africa Magic,2016-02-06 12:44:00.000000,Afternoon,310
777894,Mellie,Creager,Mellie503@mail.com,female,black,35,Young Adults,Gauteng,@Mellie50,Channel O,2016-01-02 07:41:00.000000,Morning,804
777927,Wilburn,Slane,Wilburn303@mail.com,male,indian_asian,35,Young Adults,Gauteng,@Wilburn30,Supersport Live Events,2016-03-24 06:13:00.000000,Morning,274
777934,Romeo,Holt,Romeo371@yahoo.com,male,black,34,Young Adults,Gauteng,@Romeo37,Cartoon Network,2016-02-23 18:03:00.000000,Evening,138
777946,Eula,Mccown,Eula495@mailxyz.com,female,black,43,Adults,Gauteng,@Eula49,Africa Magic,2016-02-03 22:26:00.000000,Evening,1949
777952,Randy,Luthy,Randy393@mail.com,male,black,32,Young Adults,Gauteng,@Randy39,SuperSport Blitz,2016-01-23 17:35:00.000000,Afternoon,1232
777965,Lane,Zweifel,Lane112@gmail.com,male,coloured,44,Adults,Western Cape,@Lane11,E! Entertainment,2016-01-29 03:14:00.000000,Morning,12
778000,Donald,Paradis,Donald225@mailxyz.com,male,coloured,53,Seniors,Western Cape,@Donald22,Trace TV,2016-03-29 15:21:00.000000,Afternoon,606
778011,Robby,Bilyeu,Robby165@mailxyz.com,male,white,20,Young Adults,Gauteng,@Robby16,Cartoon Network,2016-01-22 11:59:00.000000,Morning,0
778034,Emerson,Mina,Emerson243@mail.com,male,black,32,Young Adults,Gauteng,@Emerson24,CNN,2016-02-06 20:51:00.000000,Evening,219
778036,Sharri,Tatham,Sharri183@mail.com,female,coloured,35,Young Adults,Western Cape,@Sharri18,Africa Magic,2016-01-19 23:20:00.000000,Night,3180
778041,Hugh,Nicholls,Hugh14@abcmail.com,male,black,23,Young Adults,Gauteng,@Hugh1,Supersport Live Events,2016-02-01 19:37:00.000000,Evening,28
778180,Earl,Borelli,Earl421@yahoo.com,male,coloured,34,Young Adults,Western Cape,@Earl42,SuperSport Blitz,2016-01-09 13:47:00.000000,Afternoon,286
778192,Stephen,Creager,Stephen153@mail.com,male,white,49,Adults,Western Cape,@Stephen15,Channel O,2016-01-28 17:40:00.000000,Afternoon,81
778248,Brendan,Creager,Brendan451@yahoo.com,male,None,34,Young Adults,Western Cape,@Brendan45,Boomerang,2016-02-06 13:50:00.000000,Afternoon,108
778267,Carter,Pascarella,Carter35@mailxyz.com,male,black,31,Young Adults,Gauteng,@Carter3,Boomerang,2016-02-07 19:42:00.000000,Evening,21
778272,Stefan,Styer,Stefan463@mail.com,male,coloured,29,Young Adults,Western Cape,@Stefan46,ICC Cricket World Cup 2011,2016-02-24 11:56:00.000000,Morning,148
778332,Irving,Hoadley,Irving51@yahoo.com,male,black,39,Adults,Mpumalanga,@Irving5,SuperSport Blitz,2016-01-15 09:14:00.000000,Morning,36
778561,Chas,Arrieta,Chas352@gmail.com,male,coloured,47,Adults,Western Cape,@Chas35,SuperSport Blitz,2016-02-09 11:35:00.000000,Morning,22
778615,None,None,Seema484@abcmail.com,None,None,0,Kids,None,None,Channel O,2016-03-12 15:45:00.000000,Afternoon,225
778797,Haywood,Borelli,Haywood93@mail.com,male,indian_asian,47,Adults,Kwazulu Natal,@Haywood9,Cartoon Network,2016-02-09 15:29:00.000000,Afternoon,62
778959,Earl,Arrieta,Earl421@yahoo.com,male,black,20,Young Adults,Gauteng,@Earl42,DStv Events 1,2016-03-30 10:36:00.000000,Morning,155
778983,Kip,Holt,Kip143@mail.com,male,black,20,Young Adults,Gauteng,@Kip14,Cartoon Network,2016-03-07 11:47:00.000000,Morning,124
778984,Chas,Shkreli,Chas355@mailxyz.com,male,black,34,Young Adults,Gauteng,@Chas35,Channel O,2016-02-10 16:43:00.000000,Afternoon,903
779244,Cory,Tatham,Cory101@yahoo.com,male,white,29,Young Adults,Gauteng,@Cory10,CNN,2016-02-09 16:55:00.000000,Afternoon,3
779263,Mellie,Creager,Mellie231@yahoo.com,female,white,37,Adults,Gauteng,@Mellie23,Trace TV,2016-02-08 18:04:00.000000,Evening,6
779369,Dee,Mastrangelo,Dee211@yahoo.com,male,black,36,Adults,Gauteng,@Dee21,CNN,2016-01-18 13:06:00.000000,Afternoon,799
779373,Loyd,Beville,Loyd492@gmail.com,male,black,40,Adults,Limpopo,@Loyd49,CNN,2016-02-28 05:58:00.000000,Morning,387
779395,Wilburn,Crotty,Wilburn302@gmail.com,male,coloured,23,Young Adults,Western Cape,@Wilburn30,Trace TV,2016-02-10 14:07:00.000000,Afternoon,1008
779410,Yolonda,Pascarella,Yolonda131@yahoo.com,female,coloured,26,Young Adults,Gauteng,@Yolonda13,Trace TV,2016-02-03 12:04:00.000000,Afternoon,156
779442,Alecia,Roquemore,Alecia415@mailxyz.com,female,black,31,Young Adults,Free State,@Alecia41,Channel O,2016-01-22 14:13:00.000000,Afternoon,603
779471,Stefan,Biggers,Stefan464@abcmail.com,male,black,28,Young Adults,Eastern Cape,@Stefan46,Boomerang,2016-02-10 06:38:00.000000,Morning,669
779485,Yong,Reisinger,Yong481@yahoo.com,male,black,25,Young Adults,North West,@Yong48,SuperSport Blitz,2016-01-29 11:29:00.000000,Morning,1060
779486,Valentine,Zweifel,Valentine474@abcmail.com,male,black,36,Adults,Gauteng,@Valentine47,SuperSport Blitz,2016-01-09 03:28:00.000000,Morning,20
779489,Wilton,Bilyeu,Wilton411@yahoo.com,male,black,37,Adults,Kwazulu Natal,@Wilton41,M-Net,2016-03-03 02:28:00.000000,Morning,167
779500,Brendan,Hoadley,Brendan451@yahoo.com,male,white,33,Young Adults,Western Cape,@Brendan45,Boomerang,2016-02-02 15:55:00.000000,Afternoon,572
779505,Bernardo,Pascarella,Bernardo322@gmail.com,male,black,22,Young Adults,Gauteng,@Bernardo32,Channel O,2016-02-06 18:53:00.000000,Evening,246
779576,Eli,Curran,Eli293@mail.com,male,None,22,Young Adults,Kwazulu Natal,@Eli29,Supersport Live Events,2016-01-21 12:35:00.000000,Afternoon,28
779588,Randy,Pascarella,Randy394@abcmail.com,male,white,32,Young Adults,Gauteng,@Randy39,Cartoon Network,2016-02-26 11:24:00.000000,Morning,74
779592,Luanna,Hoadley,Luanna402@gmail.com,female,black,40,Adults,Gauteng,@Luanna40,Africa Magic,2016-02-08 04:52:00.000000,Morning,383
779618,Stefan,Marek,Stefan462@gmail.com,male,black,40,Adults,North West,@Stefan46,Channel O,2016-01-25 18:21:00.000000,Evening,12
779642,Lane,Beville,Lane115@mailxyz.com,male,black,42,Adults,Gauteng,@Lane11,Channel O,2016-01-22 16:02:00.000000,Afternoon,90
779656,Blanca,Slane,Blanca403@mail.com,female,black,29,Young Adults,Gauteng,@Blanca40,Africa Magic,2016-02-08 18:28:00.000000,Evening,1949
779704,Haywood,Pool,Haywood94@abcmail.com,male,black,34,Young Adults,Gauteng,@Haywood9,Channel O,2016-02-10 12:05:00.000000,Afternoon,1209
779728,Art,Jacox,Art402@gmail.com,male,white,28,Young Adults,Gauteng,@Art40,SawSee,2016-02-27 11:27:00.000000,Morning,5
779770,Valentine,Caves,Valentine474@abcmail.com,male,coloured,37,Adults,Gauteng,@Valentine47,Supersport Live Events,2016-01-16 11:57:00.000000,Morning,6
779785,Donald,Shkreli,Donald225@mailxyz.com,male,black,37,Adults,Kwazulu Natal,@Donald22,Africa Magic,2016-03-09 17:06:00.000000,Afternoon,373
779807,Bret,Pilot,Bret313@mail.com,male,white,25,Young Adults,Northern Cape,@Bret31,Cartoon Network,2016-02-09 06:18:00.000000,Morning,446
779859,Michel,Arrieta,Michel202@gmail.com,male,black,20,Young Adults,Gauteng,@Michel20,Africa Magic,2016-01-15 08:12:00.000000,Morning,470
779956,Cody,Mcculloch,Cody123@mail.com,male,coloured,32,Young Adults,Western Cape,@Cody12,Boomerang,2016-02-12 11:19:00.000000,Morning,78
779969,Irving,Mcculloch,Irving51@yahoo.com,male,black,34,Young Adults,Mpumalanga,@Irving5,Africa Magic,2016-02-15 13:10:00.000000,Afternoon,26
779974,Anette,Leicht,Anette315@mailxyz.com,female,None,30,Young Adults,Mpumalanga,@Anette31,E! Entertainment,2016-02-10 14:38:00.000000,Afternoon,168
779975,Eula,Mccown,Eula301@yahoo.com,female,black,36,Adults,Western Cape,@Eula30,Trace TV,2016-03-05 23:00:00.000000,Night,15
779980,Dee,Caves,Dee212@gmail.com,male,coloured,46,Adults,Eastern Cape,@Dee21,Africa Magic,2016-02-04 06:34:00.000000,Morning,49
779989,Cody,Luthy,Cody124@abcmail.com,male,black,31,Young Adults,Gauteng,@Cody12,Trace TV,2016-01-21 18:28:00.000000,Evening,54
779996,Lucas,Mcclaine,Lucas235@mailxyz.com,male,None,27,Young Adults,Northern Cape,@Lucas23,CNN,2016-02-08 17:33:00.000000,Afternoon,30
779998,Kip,Pascarella,Kip141@yahoo.com,male,coloured,29,Young Adults,Northern Cape,@Kip14,ICC Cricket World Cup 2011,2016-03-03 09:24:00.000000,Morning,10
780021,Wilton,Luthy,Wilton415@mailxyz.com,male,black,43,Adults,Mpumalanga,@Wilton41,Cartoon Network,2016-03-01 15:05:00.000000,Afternoon,15
780037,None,None,Iva95@mailxyz.com,None,None,0,Kids,None,None,Channel O,2016-03-01 09:52:00.000000,Morning,108
780045,Kip,Langenfeld,Kip142@gmail.com,male,white,29,Young Adults,Kwazulu Natal,@Kip14,Boomerang,2016-02-07 14:12:00.000000,Afternoon,13
780046,Claud,Singer,Claud345@mailxyz.com,male,black,29,Young Adults,Gauteng,@Claud34,Africa Magic,2016-01-21 11:19:00.000000,Morning,5
780056,Romeo,Creager,Romeo373@mail.com,male,coloured,30,Young Adults,Western Cape,@Romeo37,Trace TV,2016-01-11 13:55:00.000000,Afternoon,90
780070,Brendan,Reisinger,Brendan451@yahoo.com,male,white,28,Young Adults,Gauteng,@Brendan45,Boomerang,2016-02-07 10:46:00.000000,Morning,81
780108,Lucas,Deblois,Lucas231@yahoo.com,male,white,45,Adults,Kwazulu Natal,@Lucas23,CNN,2016-02-12 14:09:00.000000,Afternoon,12
780110,Trudie,Restivo,Trudie292@gmail.com,female,black,25,Young Adults,Northern Cape,@Trudie29,Africa Magic,2016-02-09 16:41:00.000000,Afternoon,14
780111,Irving,Holt,Irving53@mail.com,male,indian_asian,27,Young Adults,Gauteng,@Irving5,Trace TV,2016-01-07 21:25:00.000000,Evening,60
780130,Hollis,Crotty,Hollis383@mail.com,male,black,44,Adults,Gauteng,@Hollis38,ICC Cricket World Cup 2011,2016-03-02 17:01:00.000000,Afternoon,1768
780147,Raymundo,Reisinger,Raymundo435@mailxyz.com,male,black,23,Young Adults,Gauteng,@Raymundo43,Trace TV,2016-03-29 13:52:00.000000,Afternoon,453
780191,Yong,Mastrangelo,Yong481@yahoo.com,male,coloured,26,Young Adults,Western Cape,@Yong48,Channel O,2016-03-28 12:52:00.000000,Afternoon,18
780217,Adela,Vital,Adela132@gmail.com,female,indian_asian,33,Young Adults,Kwazulu Natal,@Adela13,Break in transmission,2016-03-01 19:26:00.000000,Evening,11
780232,Lesli,Martello,Lesli93@mail.com,female,black,35,Young Adults,Mpumalanga,@Lesli9,M-Net,2016-01-11 14:28:00.000000,Afternoon,27
780252,Lucas,Fudge,Lucas234@abcmail.com,male,black,44,Adults,Limpopo,@Lucas23,SuperSport Blitz,2016-01-08 12:14:00.000000,Afternoon,120
780254,Romeo,Crotty,Romeo375@mailxyz.com,male,coloured,24,Young Adults,Western Cape,@Romeo37,Channel O,2016-02-09 18:24:00.000000,Evening,27
780287,Efren,Leicht,Efren132@gmail.com,male,black,29,Young Adults,Limpopo,@Efren13,Africa Magic,2016-01-14 20:33:00.000000,Evening,5
780291,Bret,Tancredi,Bret311@yahoo.com,male,black,41,Adults,Gauteng,@Bret31,Africa Magic,2016-02-09 08:48:00.000000,Morning,72
780328,Cody,Nicholls,Cody122@gmail.com,male,black,32,Young Adults,Kwazulu Natal,@Cody12,Supersport Live Events,2016-01-16 20:10:00.000000,Evening,1086
780334,Valentine,Leicht,Valentine472@gmail.com,male,black,26,Young Adults,Kwazulu Natal,@Valentine47,Channel O,2016-02-06 10:25:00.000000,Morning,195
780346,Abel,Condie,Abel185@mailxyz.com,male,coloured,29,Young Adults,Western Cape,@Abel18,M-Net,2016-02-02 21:09:00.000000,Evening,294
780355,Wilburn,Langenfeld,Wilburn304@abcmail.com,male,white,30,Young Adults,Gauteng,@Wilburn30,CNN,2016-03-08 04:35:00.000000,Morning,269
